balance	-1.0	[0, 0, 1]
ball	-1.0	[0, 0, 1]
bang	-1.0	[0, 0, 1]
bankicelandair	-1.0	[0, 0, 1]
banking	-1.0	[0, 0, 1]
bar	-1.0	[0, 0, 3]
barcode	-0.5	[1, 0, 3]
bare	-1.0	[0, 0, 2]
base	-1.0	[0, 0, 2]
basic	-0.25	[3, 0, 5]
basically	-1.0	[0, 0, 3]
basis	-1.0	[0, 0, 1]
bathroom	-1.0	[0, 0, 6]
bc	-1.0	[0, 0, 2]
bead	-1.0	[0, 0, 1]
beautiful	0.0	[1, 0, 1]
becaus	-1.0	[0, 0, 1]
beer	-1.0	[0, 0, 1]
begin	-1.0	[0, 0, 4]
beginning	0.0	[1, 0, 1]
behalf	-1.0	[0, 0, 1]
believe	-0.1111111111111111	[4, 0, 5]
belong	-1.0	[0, 0, 2]
belonging	-1.0	[0, 0, 1]
belt	-1.0	[0, 0, 2]
bench	-1.0	[0, 0, 1]
bend	-1.0	[0, 0, 1]
benefit	-1.0	[0, 0, 1]
berlin	-1.0	[0, 0, 1]
beter	-1.0	[0, 0, 1]
beverage	-0.6	[1, 0, 4]
bid	-1.0	[0, 0, 3]
big	-0.6190476190476191	[4, 0, 17]
billing	-1.0	[0, 0, 1]
bin	-1.0	[0, 0, 9]
bind	-1.0	[0, 0, 1]
bit	-0.92	[1, 0, 24]
bite	-1.0	[0, 0, 1]
black	-1.0	[0, 0, 2]
blame	-1.0	[0, 0, 1]
blanket	-1.0	[0, 0, 5]
blatantly	-1.0	[0, 0, 1]
blemish	-1.0	[0, 0, 1]
bless	1.0	[1, 0, 0]
blind	-1.0	[0, 0, 1]
block	-1.0	[0, 0, 1]
blow	-1.0	[0, 0, 9]
blue	-1.0	[0, 0, 2]
board	-0.576271186440678	[25, 0, 93]
boarder	-1.0	[0, 0, 1]
boarding	-0.8478260869565217	[7, 0, 85]
boardingpass	-1.0	[0, 0, 1]
boardingtime	-1.0	[0, 0, 1]
body	-1.0	[0, 0, 2]
bone	-1.0	[0, 0, 1]
book	-0.6	[9, 0, 36]
booking	-1.0	[0, 0, 16]
booring	-1.0	[0, 0, 1]
borard	-1.0	[0, 0, 1]
border	-0.6	[1, 0, 4]
bording	-1.0	[0, 0, 1]
boring	-1.0	[0, 0, 3]
botched	-1.0	[0, 0, 1]
bother	-0.6	[1, 0, 4]
bottle	-1.0	[0, 0, 3]
bough	1.0	[1, 0, 0]
